movie_id,cast,crew
949423,"[{'id': 1137824, 'name': 'Миа Гот', 'character': 'Pearl'}, {'id': 1785590, 'name': 'Дэвид Коренсвет', 'character': 'Projectionist'}, {'id': 33310, 'name': 'Tandi Wright', 'character': 'Ruth'}, {'id': 67119, 'name': 'Matthew Sunderland', 'character': 'Father'}, {'id': 3556657, 'name': 'Emma Jenkins-Purro', 'character': 'Mitsy'}, {'id': 2285548, 'name': 'Alistair Sewell', 'character': 'Howard'}, {'id': 2614430, 'name': 'Amelia Reid', 'character': 'Margaret'}, {'id': 2466909, 'name': 'Gabe McDonnell', 'character': 'Woman'}, {'id': 1339419, 'name': 'Lauren Stewart', 'character': 'Pianist'}, {'id': 1336161, 'name': 'Todd Rippon', 'character': 'Director'}]","[{'id': 101542, 'name': 'Тай Уэст', 'job': 'Director'}]"
1023915,"[{'id': 2206, 'name': 'Саманта Мортон', 'character': 'Ghost'}, {'id': 1537686, 'name': 'Наоми Экки', 'character': 'Professor'}, {'id': 2570578, 'name': 'Hector Hewer', 'character': 'Jack'}]","[{'id': 55251, 'name': 'Асиф Кападиa', 'job': 'Director'}]"
4476,"[{'id': 287, 'name': 'Брэд Питт', 'character': 'Tristan Ludlow'}, {'id': 4173, 'name': 'Энтони Хопкинс', 'character': 'Col. William Ludlow'}, {'id': 18992, 'name': 'Айдан Куинн', 'character': 'Alfred Ludlow'}, {'id': 15887, 'name': 'Джулия Ормонд', 'character': 'Susannah Fincannon Ludlow'}, {'id': 9976, 'name': 'Генри Томас', 'character': 'Samuel Ludlow'}, {'id': 11068, 'name': 'Karina Lombard', 'character': 'Isabel Two Decker Ludlow'}, {'id': 37430, 'name': 'Gordon Tootoosis', 'character': 'One Stab'}, {'id': 37431, 'name': 'John Novak', 'character': ""James O'Banion""}, {'id': 37432, 'name': 'Robert Wisden', 'character': ""John T. O'Banion""}, {'id': 7863, 'name': 'Танту Кардинал', 'character': 'Pet'}]","[{'id': 9181, 'name': 'Edward Zwick', 'job': 'Director'}]"
481871,"[{'id': 1622390, 'name': 'Lee Chae-dam', 'character': 'Yoo-sun'}, {'id': 1894501, 'name': '조완진', 'character': 'Hyun-woo'}, {'id': 1670247, 'name': 'Do Mo-Se', 'character': 'Min-seok'}, {'id': 2631443, 'name': 'Ahn Na-young', 'character': 'Ok-boon'}]","[{'id': 1907517, 'name': 'Do Bong-san', 'job': 'Director'}]"
747,"[{'id': 11108, 'name': 'Саймон Пегг', 'character': 'Shaun'}, {'id': 11109, 'name': 'Ник Фрост', 'character': 'Ed'}, {'id': 11110, 'name': 'Kate Ashfield', 'character': 'Liz'}, {'id': 11111, 'name': 'Люси Дэвис', 'character': 'Dianne'}, {'id': 7028, 'name': 'Дилан Моран', 'character': 'David'}, {'id': 47730, 'name': 'Jessica Hynes', 'character': 'Yvonne'}, {'id': 1249, 'name': 'Penelope Wilton', 'character': 'Barbara'}, {'id': 2440, 'name': 'Билл Найи', 'character': 'Phillip'}, {'id': 7060, 'name': 'Мартин Фриман', 'character': 'Declan'}, {'id': 26209, 'name': 'Matt Lucas', 'character': 'Cousin Tom'}]","[{'id': 11090, 'name': 'Edgar Wright', 'job': 'Director'}]"
9928,"[{'id': 3061, 'name': 'Юэн Макгрегор', 'character': 'Rodney Copperbottom (voice)'}, {'id': 2157, 'name': 'Робин Уильямс', 'character': 'Fender (voice)'}, {'id': 4587, 'name': 'Хэлли Берри', 'character': 'Cappy (voice)'}, {'id': 29220, 'name': 'Аманда Байнс', 'character': 'Piper (voice)'}, {'id': 14639, 'name': 'Mel Brooks', 'character': 'Bigweld (voice)'}, {'id': 388, 'name': 'Джим Бродбент', 'character': 'Madame Gasket (voice)'}, {'id': 17141, 'name': 'Грег Киннир', 'character': 'Ratchet (voice)'}, {'id': 2283, 'name': 'Стенли Туччи', 'character': 'Herb Copperbottom (voice)'}, {'id': 1902, 'name': 'Дайан Уист', 'character': 'Mrs. Copperbottom (voice)'}, {'id': 83349, 'name': 'Drew Carey', 'character': 'Crank (voice)'}]","[{'id': 5713, 'name': 'Крис Уэдж', 'job': 'Director'}]"
979,"[{'id': 28782, 'name': 'Моника Беллуччи', 'character': 'Alex'}, {'id': 1925, 'name': 'Венсан Кассель', 'character': 'Marcus'}, {'id': 14606, 'name': 'Albert Dupontel', 'character': 'Pierre'}, {'id': 14610, 'name': 'Джо Престиа', 'character': 'The Tapeworm'}, {'id': 5444, 'name': 'Филипп Наон', 'character': 'Man'}, {'id': 14611, 'name': 'Stéphane Drouot', 'character': 'Stéphane'}, {'id': 14612, 'name': 'Jean-Louis Costes', 'character': 'Fistman'}, {'id': 577431, 'name': 'Mick Gondouin', 'character': 'Mick'}, {'id': 14613, 'name': 'Mourad Khima', 'character': 'Mourad'}, {'id': 1414268, 'name': 'Layde Hellal', 'character': 'Layde'}]","[{'id': 14597, 'name': 'Gaspar Noé', 'job': 'Director'}]"
262500,"[{'id': 94185, 'name': 'Шейлин Вудли', 'character': ""Beatrice 'Tris' Prior""}, {'id': 587020, 'name': 'Тео Джеймс', 'character': ""Tobias 'Four' Eaton""}, {'id': 996701, 'name': 'Майлз Теллер', 'character': 'Peter Hayes'}, {'id': 204, 'name': 'Кейт Уинслет', 'character': 'Jeanine Matthews'}, {'id': 1159982, 'name': 'Энсел Элгорт', 'character': 'Caleb Prior'}, {'id': 37153, 'name': 'Зои Кравиц', 'character': 'Christina'}, {'id': 224181, 'name': 'Jai Courtney', 'character': 'Eric Coulter'}, {'id': 56614, 'name': 'Рэй Стивенсон', 'character': 'Marcus Eaton'}, {'id': 3489, 'name': 'Наоми Уоттс', 'character': 'Evelyn Johnson-Eaton'}, {'id': 6944, 'name': 'Октавия Спенсер', 'character': 'Johanna Reyes'}]","[{'id': 57270, 'name': 'Robert Schwentke', 'job': 'Director'}]"
151870,"[{'id': 1165390, 'name': 'Markus Persson', 'character': 'Self'}, {'id': 1165391, 'name': 'Йенс Бергенстен', 'character': 'Self'}, {'id': 1165395, 'name': 'Jakob Porser', 'character': 'Self'}, {'id': 1165400, 'name': 'Carl Manneh', 'character': 'Self'}, {'id': 1165401, 'name': 'Peter Molyneux', 'character': 'Self'}, {'id': 1743385, 'name': 'Tim Schafer', 'character': 'Self'}, {'id': 1743387, 'name': 'Mike Krahulik', 'character': 'Self'}, {'id': 1351085, 'name': 'Jerry Holkins', 'character': 'Self'}, {'id': 1052102, 'name': 'Jonathan Blow', 'character': 'Self'}, {'id': 2648750, 'name': 'Lewis Brindley', 'character': 'Self'}]","[{'id': 1132126, 'name': 'Paul Owens', 'job': 'Director'}]"
43074,"[{'id': 41091, 'name': 'Кристен Уиг', 'character': 'Erin Gilbert'}, {'id': 55536, 'name': 'Мелисса Маккарти', 'character': 'Abby Yates'}, {'id': 1240487, 'name': 'Кейт Маккиннон', 'character': 'Jillian Holtzmann'}, {'id': 168452, 'name': 'Leslie Jones', 'character': 'Patty Tolan'}, {'id': 74568, 'name': 'Крис Хемсворт', 'character': 'Kevin'}, {'id': 1267216, 'name': 'Neil Casey', 'character': 'Rowan North'}, {'id': 464993, 'name': 'Zach Woods', 'character': 'Tour Guide'}, {'id': 42157, 'name': 'Эд Бегли', 'character': 'Ed Mulgrave'}, {'id': 4391, 'name': 'Чарльз Денс', 'character': 'Harold Fillmore'}, {'id': 1286525, 'name': 'John Milhiser', 'character': 'Higgins Student'}]","[{'id': 116805, 'name': 'Пол Фиг', 'job': 'Director'}]"
250546,"[{'id': 82809, 'name': 'Аннабелль Уоллис', 'character': 'Mia Form'}, {'id': 94436, 'name': 'Ward Horton', 'character': 'John Form'}, {'id': 34842, 'name': 'Тони Амендола', 'character': 'Father Perez'}, {'id': 1981, 'name': 'Элфри Вудард', 'character': 'Evelyn'}, {'id': 188311, 'name': 'Eric Ladin', 'character': 'Detective Clarkin'}, {'id': 100567, 'name': ""Kerry O'Malley"", 'character': 'Sharon Higgins'}, {'id': 1990, 'name': 'Brian Howe', 'character': 'Pete Higgins'}, {'id': 117598, 'name': 'Ivar Brogger', 'character': 'Dr. Burgher'}, {'id': 1352028, 'name': 'Gabriel Bateman', 'character': 'Robert'}, {'id': 1358561, 'name': 'Shiloh Nelson', 'character': 'Nancy'}]","[{'id': 26714, 'name': 'John R. Leonetti', 'job': 'Director'}]"
779221,"[{'id': 1630179, 'name': '鄭人碩', 'character': 'Qing'}, {'id': 1309285, 'name': '謝欣穎', 'character': 'Chi'}, {'id': 1174366, 'name': '高捷', 'character': 'President Gui'}, {'id': 1474356, 'name': 'Лун Сю Ва', 'character': 'Bart/Big-Bar'}, {'id': 993833, 'name': 'Alan Kuo', 'character': 'Alan'}, {'id': 83629, 'name': '太保', 'character': 'Hada'}, {'id': 1942709, 'name': 'Hsin Shao', 'character': 'Big-C'}, {'id': 989606, 'name': '曾珮瑜', 'character': ""Ren's Wife""}, {'id': 2996050, 'name': 'Kelly Poon', 'character': 'Bride'}, {'id': 2768710, 'name': '柯叔元', 'character': 'Ren'}]","[{'id': 2640695, 'name': 'Jui-Chih Chiang', 'job': 'Director'}]"
614933,"[{'id': 16866, 'name': 'Дженнифер Лопес', 'character': 'Atlas Shepherd'}, {'id': 1489211, 'name': 'Симу Лю', 'character': 'Harlan Shepherd'}, {'id': 1225953, 'name': 'Стерлинг К. Браун', 'character': 'Colonel Elias Banks'}, {'id': 1970662, 'name': 'Грег Кохан', 'character': 'Smith (voice) / Dhiib Pilot'}, {'id': 1432064, 'name': 'Абрахам Попула', 'character': 'Casca Decius'}, {'id': 177231, 'name': 'Лана Паррия', 'character': 'Val Shepherd'}, {'id': 2983, 'name': 'Марк Стронг', 'character': 'General Jake Boothe'}, {'id': 3314044, 'name': 'Бриелла Гуиса', 'character': 'Young Atlas Shepherd'}, {'id': 2504388, 'name': 'Адия Смит-Эрикссон', 'character': 'Ranger West'}, {'id': 2071572, 'name': 'Логан Хант', 'character': 'Ranger Hughes'}]","[{'id': 132876, 'name': 'Брэд Пейтон', 'job': 'Director'}]"
406990,"[{'id': 87722, 'name': 'Нуми Рапас', 'character': 'The Settman Siblings'}, {'id': 515, 'name': 'Гленн Клоуз', 'character': 'Nicolette Cayman'}, {'id': 5293, 'name': 'Уиллем Дефо', 'character': 'Terrence Settman'}, {'id': 935235, 'name': 'Марван Кензари', 'character': 'Adrian Knowles'}, {'id': 47647, 'name': 'Christian Rubeck', 'character': 'Joe'}, {'id': 76556, 'name': 'Пол Сверре Хаген', 'character': 'Jerry'}, {'id': 1576541, 'name': 'Tomiwa Edun', 'character': 'Eddie'}, {'id': 1700995, 'name': 'Кэсси Клер', 'character': 'Zaquia'}, {'id': 1473276, 'name': 'Cameron Jack', 'character': 'Dutch'}, {'id': 1700998, 'name': 'Clara Read', 'character': 'The Young Settman Siblings'}]","[{'id': 76927, 'name': 'Tommy Wirkola', 'job': 'Director'}]"
774825,"[{'id': 11108, 'name': 'Саймон Пегг', 'character': 'Buck (voice)'}, {'id': 1240645, 'name': 'Винсент Тонг', 'character': 'Crash (voice)'}, {'id': 3332754, 'name': 'Aaron Harris', 'character': 'Eddie (voice)'}, {'id': 929511, 'name': 'Уткараш Амбудкар', 'character': 'Orson (voice)'}, {'id': 95517, 'name': 'Жустина Мачадо', 'character': 'Zee (or whatever her name is) (voice)'}, {'id': 2504206, 'name': 'Sean Kenin', 'character': 'Manny (voice)'}, {'id': 95200, 'name': 'Dominique Jennings', 'character': 'Ellie (voice)'}, {'id': 2016862, 'name': 'Джейк Грин', 'character': 'Sid (voice)'}, {'id': 203048, 'name': 'Skyler Stone', 'character': 'Diego (voice)'}, {'id': 1225964, 'name': 'Theodore Borders', 'character': 'Additional Voices (voice)'}]","[{'id': 5718, 'name': 'John C. Donkin', 'job': 'Director'}]"
411088,"[{'id': 82700, 'name': 'Марио Касас', 'character': 'Adrián Doria'}, {'id': 34053, 'name': 'Ana Wagener', 'character': 'Elvira'}, {'id': 110129, 'name': 'Jose Coronado', 'character': 'Tomás Garrido'}, {'id': 724188, 'name': 'Bárbara Lennie', 'character': 'Laura Vidal'}, {'id': 28509, 'name': 'Francesc Orella', 'character': 'Félix Leiva'}, {'id': 1027740, 'name': 'Paco Tous', 'character': 'Driver'}, {'id': 942100, 'name': 'David Selvas', 'character': 'Bruno'}, {'id': 1665267, 'name': 'Iñigo Gastesi', 'character': 'Daniel Garrido'}, {'id': 1665266, 'name': 'San Yélamos', 'character': 'Sonia'}, {'id': 229769, 'name': 'Manel Dueso', 'character': 'Police Inspector Millán'}]","[{'id': 1051305, 'name': 'Oriol Paulo', 'job': 'Director'}]"
339846,"[{'id': 18918, 'name': 'Дуэйн Джонсон', 'character': 'Mitch Buchanan'}, {'id': 29222, 'name': 'Зак Эфрон', 'character': 'Matt Brody'}, {'id': 77234, 'name': 'Приянка Чопра-Джонас', 'character': 'Victoria Leeds'}, {'id': 109513, 'name': 'Александра Даддарио', 'character': 'Summer Quinn'}, {'id': 1156913, 'name': 'Келли Рорбах', 'character': 'CJ Parker'}, {'id': 1181354, 'name': 'Ильфенеш Хадера', 'character': 'Stephanie Holden'}, {'id': 1461038, 'name': 'Jon Bass', 'character': 'Ronnie Greenbaum'}, {'id': 1639847, 'name': 'Yahya Abdul-Mateen II', 'character': 'Sgt. Ellerbee'}, {'id': 500427, 'name': 'Хэннибал Бёресс', 'character': 'Dave the Tech'}, {'id': 80595, 'name': 'Роб Хюбель', 'character': 'Captain Thorpe'}]","[{'id': 71600, 'name': 'Сет Гордон', 'job': 'Director'}]"
726759,"[{'id': 1303037, 'name': 'Тэрон Эджертон', 'character': 'Henk Rogers'}, {'id': 931253, 'name': 'Никита Ефремов', 'character': 'Alexey Pajitnov'}, {'id': 1466773, 'name': 'Софья Лебедева', 'character': 'Sasha'}, {'id': 1727213, 'name': 'Энтони Бойл', 'character': 'Kevin Maxwell'}, {'id': 11280, 'name': 'Бен Майлз', 'character': 'Howard Lincoln'}, {'id': 1155715, 'name': 'Ken Yamamura', 'character': 'Minoru Arakawa'}, {'id': 1679513, 'name': 'Игорь Грабузов', 'character': 'Valentin Trifonov'}, {'id': 235858, 'name': 'Олег Штефанко', 'character': 'Belikov'}, {'id': 1502347, 'name': '文音', 'character': 'Akemi Rogers'}, {'id': 10883, 'name': 'Рик Юн', 'character': 'Bank Manager'}]","[{'id': 76965, 'name': 'Jon S. Baird', 'job': 'Director'}]"
58595,"[{'id': 37917, 'name': 'Кристен Стюарт', 'character': 'Snow White'}, {'id': 74568, 'name': 'Крис Хемсворт', 'character': 'The Huntsman'}, {'id': 6885, 'name': 'Шарлиз Терон', 'character': 'Queen Ravenna'}, {'id': 237455, 'name': 'Сэм Клафлин', 'character': 'William'}, {'id': 6972, 'name': 'Иэн МакШейн', 'character': 'Beith'}, {'id': 5538, 'name': 'Рэй Уинстон', 'character': 'Gort'}, {'id': 11109, 'name': 'Ник Фрост', 'character': 'Nion'}, {'id': 2050, 'name': 'Noah Huntley', 'character': 'King Magnus'}, {'id': 13014, 'name': 'Тоби Джонс', 'character': 'Coll'}, {'id': 1665, 'name': 'Эдди Марсан', 'character': 'Duir'}]","[{'id': 228134, 'name': 'Rupert Sanders', 'job': 'Director'}]"
568160,"[{'id': 2194388, 'name': '醍醐虎汰朗', 'character': 'Hodaka Morishima (voice)'}, {'id': 2109360, 'name': '森七菜', 'character': 'Hina Amano (voice)'}, {'id': 1255487, 'name': '本田翼', 'character': 'Natsumi Suga (voice)'}, {'id': 2352340, 'name': '吉柳咲良', 'character': 'Nagisa Amano (voice)'}, {'id': 85939, 'name': '平泉成', 'character': 'Yasui (voice)'}, {'id': 149894, 'name': 'Юки Кадзи', 'character': 'Takai (voice)'}, {'id': 533325, 'name': '倍賞千恵子', 'character': 'Fumi Tachibana (voice)'}, {'id': 46364, 'name': '小栗旬', 'character': 'Keisuke Suga (voice)'}, {'id': 613, 'name': 'Суми Симамото', 'character': 'Mamiya (voice)'}, {'id': 5166973, 'name': '香月萌衣', 'character': 'Moka Suga (voice)'}]","[{'id': 74091, 'name': 'Макото Синкай', 'job': 'Director'}]"
20760,"[{'id': 66193, 'name': 'Крис Сандерс', 'character': 'Stitch (voice)'}, {'id': 501, 'name': 'Дакота Фаннинг', 'character': 'Lilo Pelekai (voice)'}, {'id': 13445, 'name': 'Тиа Каррере', 'character': 'Nani (Voice)'}, {'id': 28010, 'name': 'Дэвид Огден Стайерс', 'character': 'Dr. Jumba Jookiba (voice)'}, {'id': 58955, 'name': 'Kevin McDonald', 'character': 'Pleakley (voice)'}, {'id': 978647, 'name': 'Kunewa Mook', 'character': 'Kumu (voice)'}, {'id': 58319, 'name': 'Jason Scott Lee', 'character': 'David Kawena (voice)'}, {'id': 76746, 'name': 'William J. Caparella', 'character': 'Additional Voices (voice)'}, {'id': 65362, 'name': 'Holliston Coleman', 'character': 'Additional Voices (voice)'}, {'id': 111451, 'name': 'Matt Corboy', 'character': 'Additional Voices (voice)'}]","[{'id': 111448, 'name': 'Michael LaBash', 'job': 'Director'}, {'id': 89112, 'name': 'Tony Leondis', 'job': 'Director'}]"
578701,"[{'id': 11701, 'name': 'Анджелина Джоли', 'character': 'Hannah Faber'}, {'id': 1980651, 'name': 'Finn Little', 'character': 'Connor Casserly'}, {'id': 19498, 'name': 'Джон Бернтал', 'character': 'Ethan Sawyer'}, {'id': 3292, 'name': 'Николас Холт', 'character': 'Patrick Blackwell'}, {'id': 49735, 'name': 'Эйдан Гиллен', 'character': 'Jack Blackwell'}, {'id': 4177, 'name': 'Джейк Уэбер', 'character': 'Owen Casserly'}, {'id': 1935340, 'name': 'Medina Senghore', 'character': 'Allison Sawyer'}, {'id': 80602, 'name': 'Tyler Perry', 'character': 'Arthur'}, {'id': 57155, 'name': 'Бутс Сазерленд', 'character': 'Sheriff'}, {'id': 62645, 'name': 'Tory Kittles', 'character': 'Ryan'}]","[{'id': 1215399, 'name': 'Тейлор Шеридан', 'job': 'Director'}]"
80278,"[{'id': 3489, 'name': 'Наоми Уоттс', 'character': 'Maria Bennett'}, {'id': 3061, 'name': 'Юэн Макгрегор', 'character': 'Henry Bennett'}, {'id': 1136406, 'name': 'Том Холланд', 'character': 'Lucas Bennett'}, {'id': 1304662, 'name': 'Сэмюэл Джослин', 'character': 'Thomas Bennett'}, {'id': 1207881, 'name': 'Oaklee Pendergast', 'character': 'Simon Bennett'}, {'id': 34019, 'name': 'Марта Этура', 'character': 'Simone'}, {'id': 147446, 'name': 'Sönke Möhring', 'character': 'Karl Schweber'}, {'id': 400, 'name': 'Джеральдин Чаплин', 'character': 'Old Woman'}, {'id': 1026231, 'name': 'Ploy Jindachote', 'character': 'Caregiver'}, {'id': 2242086, 'name': 'Jomjaoi Sae-Limh', 'character': 'Red Cross Nurse'}]","[{'id': 51894, 'name': 'Хуан Антонио Байона', 'job': 'Director'}]"
848326,"[{'id': 568657, 'name': 'София Бутелла', 'character': 'Kora'}, {'id': 91520, 'name': 'Михил Хёйсман', 'character': 'Gunnar'}, {'id': 1047649, 'name': 'Эд Скрейн', 'character': 'Atticus Noble'}, {'id': 938, 'name': 'Джимон Хонсу', 'character': 'Titus'}, {'id': 21688, 'name': 'Пэ Ду На', 'character': 'Nemesis'}, {'id': 1564557, 'name': 'Стаз Нэйр', 'character': 'Tarak'}, {'id': 56365, 'name': 'Чарли Ханнэм', 'character': 'Kai'}, {'id': 1313559, 'name': 'Рэй Фишер', 'character': 'Darrian Bloodaxe'}, {'id': 217055, 'name': 'Клеопатра Коулман', 'character': 'Devra Bloodaxe'}, {'id': 3343053, 'name': 'Элиз Даффи', 'character': 'Milius'}]","[{'id': 15217, 'name': 'Зак Снайдер', 'job': 'Director'}]"
988078,"[{'id': 3247402, 'name': 'Клара Галле', 'character': 'Raquel'}, {'id': 2367724, 'name': 'Хулио Пенья', 'character': 'Ares Hidalgo'}, {'id': 2896666, 'name': 'Гильермо Лашерас', 'character': 'Yoshi'}, {'id': 3247405, 'name': 'Наталья Азахара', 'character': 'Daniela'}, {'id': 119969, 'name': 'Уго Арбуес', 'character': 'Apolo Hidalgo'}, {'id': 2587055, 'name': 'Эрик Масип', 'character': 'Artemis Hidalgo'}, {'id': 3105254, 'name': 'Андреа Чапарро', 'character': 'Vera'}, {'id': 3247408, 'name': 'Эмилия Лазо', 'character': 'Claudia'}, {'id': 2949790, 'name': 'Иван Лападула', 'character': 'Gregory'}, {'id': 2610316, 'name': 'Карла Тоус', 'character': 'Anna'}]","[{'id': 1111138, 'name': 'Марсал Форес', 'job': 'Director'}]"
3170,"[{'id': 30161, 'name': 'Donnie Dunagan', 'character': 'Young Bambi (voice) (uncredited)'}, {'id': 31704, 'name': 'Peter Behn', 'character': 'Young Thumper (voice) (uncredited)'}, {'id': 31703, 'name': 'Stan Alexander', 'character': 'Young Flower (voice) (uncredited)'}, {'id': 11503, 'name': 'Cammie King', 'character': 'Young Faline (voice) (uncredited)'}, {'id': 34279, 'name': 'Will Wright', 'character': 'Friend Owl (voice) (uncredited)'}, {'id': 31702, 'name': 'Hardie Albright', 'character': 'Adolescent Bambi (voice) (uncredited)'}, {'id': 107445, 'name': 'Ann Gillis', 'character': 'Adolescent Faline (voice) (uncredited)'}, {'id': 31707, 'name': 'Tim Davis', 'character': 'Adolescent Thumper / Adolescent Flower (voice) (uncredited)'}, {'id': 31705, 'name': 'Sam Edwards', 'character': 'Adult Thumper (voice) (uncredited)'}, {'id': 34759, 'name': 'Sterling Holloway', 'character': 'Adult Flower (voice) (uncredited)'}]","[{'id': 5446, 'name': 'David Hand', 'job': 'Director'}]"
505706,"[{'id': 1723252, 'name': 'Jonas Dassler', 'character': 'Fritz Honka'}, {'id': 238260, 'name': 'Margarethe Tiesel', 'character': 'Gerda Voss'}, {'id': 23937, 'name': 'Katja Studt', 'character': 'Helga Denningsen'}, {'id': 1239787, 'name': 'Martina Eitner-Acheampong', 'character': 'Frida'}, {'id': 1268543, 'name': 'Tristan Göbel', 'character': 'Willi'}, {'id': 2248453, 'name': 'Greta Sophie Schmidt', 'character': 'Petra Schulz'}, {'id': 5600, 'name': 'Marc Hosemann', 'character': 'Siggi Honka'}, {'id': 1187104, 'name': 'Max Hopp', 'character': 'Erich Denningsen'}, {'id': 1865, 'name': 'Hark Bohm', 'character': 'Dornkaat-Max'}, {'id': 7829, 'name': 'Uwe Rohde', 'character': 'Herbert Nürnberg'}]","[{'id': 5125, 'name': 'Fatih Akin', 'job': 'Director'}]"
10184,"[{'id': 417, 'name': 'Джиннифер Гудвин', 'character': 'Gigi Phillips'}, {'id': 15033, 'name': 'Justin Long', 'character': 'Alex'}, {'id': 4491, 'name': 'Дженнифер Энистон', 'character': 'Beth Murphy'}, {'id': 880, 'name': 'Бен Аффлек', 'character': 'Neil'}, {'id': 6161, 'name': 'Дженнифер Коннелли', 'character': 'Janine Gunders'}, {'id': 51329, 'name': 'Брэдли Купер', 'character': 'Ben Gunders'}, {'id': 1245, 'name': 'Скарлетт Йоханссон', 'character': 'Anna Marks'}, {'id': 69597, 'name': 'Дрю Бэрримор', 'character': 'Mary Harris'}, {'id': 16666, 'name': 'Kevin Connolly', 'character': 'Conor Barry'}, {'id': 74302, 'name': 'Cory Hardrict', 'character': 'Tyrone'}]","[{'id': 29009, 'name': 'Ken Kwapis', 'job': 'Director'}]"
310,"[{'id': 206, 'name': 'Джим Керри', 'character': 'Bruce Nolan'}, {'id': 192, 'name': 'Морган Фримен', 'character': 'God'}, {'id': 4491, 'name': 'Дженнифер Энистон', 'character': 'Grace Connelly'}, {'id': 4492, 'name': 'Philip Baker Hall', 'character': 'Jack Baylor'}, {'id': 4493, 'name': 'Catherine Bell', 'character': 'Susan Ortega'}, {'id': 4494, 'name': 'Lisa Ann Walter', 'character': 'Debbie'}, {'id': 4495, 'name': 'Стив Кэрелл', 'character': 'Evan Baxter'}, {'id': 4496, 'name': 'Nora Dunn', 'character': 'Ally Loman'}, {'id': 1898, 'name': 'Eddie Jemison', 'character': 'Bobby'}, {'id': 4498, 'name': 'Paul Satterfield', 'character': 'Dallas Coleman'}]","[{'id': 4499, 'name': 'Tom Shadyac', 'job': 'Director'}]"
563,"[{'id': 27763, 'name': 'Casper Van Dien', 'character': 'Johnny D. Rico'}, {'id': 2133, 'name': 'Дина Мейер', 'character': 'Dizzy Flores'}, {'id': 9205, 'name': 'Дениз Ричардс', 'character': 'Carmen Ibañez'}, {'id': 28410, 'name': 'Джейк Бьюзи', 'character': 'Private Ace Levy'}, {'id': 41686, 'name': 'Нил Патрик Харрис', 'character': 'Colonel Carl Jenkins'}, {'id': 6574, 'name': 'Клэнси Браун', 'character': 'Career Sergeant Zim'}, {'id': 11086, 'name': 'Майкл Айронсайд', 'character': 'Lieutenant Jean Rasczak'}, {'id': 41687, 'name': 'Patrick Muldoon', 'character': 'Zander Barcalow'}, {'id': 41688, 'name': 'Сет Гиллиам', 'character': 'Private Sugar Watkins'}, {'id': 41689, 'name': 'Ру МакКлэнахан', 'character': 'Biology Teacher'}]","[{'id': 10491, 'name': 'Пол Верховен', 'job': 'Director'}]"
4256,"[{'id': 1772, 'name': 'Анна Фэрис', 'character': 'Cindy Campbell'}, {'id': 35548, 'name': 'Simon Rex', 'character': 'George'}, {'id': 18471, 'name': 'Энтони Андерсон', 'character': 'Mahalik'}, {'id': 6952, 'name': 'Чарли Шин', 'character': 'Tom'}, {'id': 35705, 'name': 'Regina Hall', 'character': 'Brenda Meeks'}, {'id': 7633, 'name': 'Лесли Нильсен', 'character': 'President Baxter Harris'}, {'id': 55638, 'name': 'Кевин Харт', 'character': 'CJ'}, {'id': 12799, 'name': 'Джереми Пивен', 'character': 'Ross Giggins'}, {'id': 6736, 'name': 'Памела Андерсон', 'character': 'Becca'}, {'id': 35597, 'name': 'Jenny McCarthy-Wahlberg', 'character': 'Kate'}]","[{'id': 12987, 'name': 'Дэвид Цукер', 'job': 'Director'}]"
46705,"[{'id': 30614, 'name': 'Райан Гослинг', 'character': 'Dean'}, {'id': 1812, 'name': 'Мишель Уильямс', 'character': 'Cindy'}, {'id': 4735, 'name': 'Джон Доумен', 'character': 'Jerry'}, {'id': 6858, 'name': 'Mike Vogel', 'character': 'Bobby'}, {'id': 6437, 'name': 'Бен Шенкман', 'character': 'Dr. Feinberg'}, {'id': 171463, 'name': 'Jen Jones', 'character': 'Gramma'}, {'id': 171472, 'name': 'Maryann Plunkett', 'character': 'Glenda'}, {'id': 968528, 'name': 'Faith Wladyka', 'character': 'Frankie'}, {'id': 1117293, 'name': 'Marshall Johnson', 'character': 'Marshall'}, {'id': 1117294, 'name': 'James Benatti', 'character': 'Jamie'}]","[{'id': 139098, 'name': 'Derek Cianfrance', 'job': 'Director'}]"
1278,"[{'id': 10692, 'name': 'Майкл Питт', 'character': 'Matthew'}, {'id': 10912, 'name': 'Ева Грин', 'character': 'Isabelle'}, {'id': 16269, 'name': 'Louis Garrel', 'character': 'Theo'}, {'id': 10731, 'name': 'Anna Chancellor', 'character': 'Mother'}, {'id': 16349, 'name': 'Robin Renucci', 'character': 'Father'}, {'id': 16350, 'name': 'Jean-Pierre Kalfon', 'character': 'Jean-Pierre Kalfon'}, {'id': 1653, 'name': 'Jean-Pierre Léaud', 'character': 'Jean-Pierre Léaud'}, {'id': 16351, 'name': 'Florian Cadiou', 'character': 'Patrick'}, {'id': 16352, 'name': 'Pierre Hancisse', 'character': 'First Buff'}, {'id': 16353, 'name': 'Valentin Merlet', 'character': 'Second Buff'}]","[{'id': 4956, 'name': 'Bernardo Bertolucci', 'job': 'Director'}]"
